strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
Lac-4,stat,958501,-0.205523,368,376,-0.031026895620624544,0.8349399983711424,0.9913046107799296,1,Not significant
Lac-4,stat,959501,-0.204694,383.5,418.5,-0.12600104504741041,0.16429452029872588,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,960501,-0.203866,356,390.5,-0.1334453071755815,0.20584284919775234,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,961501,-0.203037,348,345,0.01249094418319683,0.945835394798199,0.9913046107799296,1,Not significant
Lac-4,stat,962501,-0.202208,369.5,401,-0.11802787230876943,0.4525249942379703,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,963501,-0.201379,362,393,-0.11853961517540107,0.5548700082925757,0.9788484046992368,1,Not significant
Lac-4,stat,964501,-0.200551,345,366,-0.08524728661851098,0.6018445767283196,0.9788484046992368,0.6666666666666666,Not significant
Lac-4,stat,965501,-0.199722,349.5,357.5,-0.032650786290315405,0.7204002414094453,0.9849455582755694,1,Not significant
Lac-4,stat,966501,-0.198893,389,413.5,-0.08811717418508284,0.5421582654838104,0.9788484046992368,1,Not significant
Lac-4,stat,967501,-0.198065,394.5,415.5,-0.07482317675688606,0.7936715326979497,0.9909490393181978,1,Not significant
Lac-4,stat,968501,-0.197236,361.5,361,0.0019968100639469535,0.9926094149090747,0.9994099896357073,1,Not significant
Lac-4,stat,969501,-0.196407,301.5,338.5,-0.16699783167491192,0.38902820210933586,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,970501,-0.195578,293,321.5,-0.13391807290569943,0.6646239013951167,0.9797836373613166,1,Not significant
Lac-4,stat,971501,-0.19475,290,334.5,-0.20595331062652641,0.3302048344943199,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,972501,-0.193921,343.5,346.5,-0.012545253319113664,0.8612546594775304,0.9913046107799296,1,Not significant
Lac-4,stat,973501,-0.193092,354,370.5,-0.06572418222283637,0.1274272856521354,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,974501,-0.192264,358,366,-0.03188406101978607,0.8803382410022538,0.9913046107799296,1,Not significant
