strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB30,exp,3397501,0.152281,351.5,395,-0.16832796399193004,No substantial change
AB30,exp,3398501,0.153182,416,438.5,-0.07599331430364084,No substantial change
AB30,exp,3399501,0.154083,334,374.5,-0.16511761598469876,No substantial change
AB30,exp,3400501,0.154984,291,360.5,-0.3089801063325387,No substantial change
AB30,exp,3401501,0.155885,300.5,320.5,-0.0929593659075555,No substantial change
AB30,exp,3402501,0.156786,334,336.5,-0.010758402136264819,No substantial change
AB30,exp,3403501,0.157687,335.5,314.5,0.09325274932089424,No substantial change
AB30,exp,3404501,0.158588,400.5,423,-0.07885542071123965,No substantial change
AB30,exp,3405501,0.159489,358,390.5,-0.12536296087772283,No substantial change
AB30,exp,3406501,0.16039,291,369.5,-0.34455521123786714,No substantial change
AB30,exp,3407501,0.161291,366,390.5,-0.0934788998579368,No substantial change
AB30,exp,3408501,0.162192,334,370,-0.14767716804225992,No substantial change
AB30,exp,3409501,0.163093,354,366.5,-0.05006383805081448,No substantial change
AB30,exp,3410501,0.163995,414.5,398.5,0.05679237750527876,No substantial change
AB30,exp,3411501,0.164896,332.5,331,0.006523123581334118,No substantial change
AB30,exp,3412501,0.165797,307,282.5,0.11998778806762928,No substantial change
AB30,exp,3413501,0.166698,297.5,253.5,0.23090392119196537,No substantial change
AB30,exp,3414501,0.167599,331.5,308,0.1060785194176864,No substantial change
AB30,exp,3415501,0.1685,305.5,296.5,0.04314027527272576,No substantial change
AB30,exp,3416501,0.169401,343.5,315.5,0.12267009383555101,No substantial change
AB30,exp,3417501,0.170302,361.5,375,-0.05289494843212547,No substantial change
AB30,exp,3418501,0.171203,312.5,335,-0.10030490579568535,No substantial change
AB30,exp,3419501,0.172104,400.5,414,-0.047828525090615165,No substantial change
AB30,exp,3420501,0.173005,365,389,-0.09187369121881243,No substantial change
AB30,exp,3421501,0.173906,337,371.5,-0.14061361935673777,No substantial change
AB30,exp,3422501,0.174807,368,427,-0.21453030356347758,No substantial change
AB30,exp,3423501,0.175708,399.5,403,-0.012584335599990627,No substantial change
AB30,exp,3424501,0.17661,297,362,-0.2855267662824396,No substantial change
AB30,exp,3425501,0.177511,276,346,-0.3261037708585555,No substantial change
AB30,exp,3426501,0.178412,334,389.5,-0.22177522558761698,No substantial change
AB30,exp,3427501,0.179313,324,322,0.008933124770007603,No substantial change
AB30,exp,3428501,0.180214,312,335,-0.1026150664828865,No substantial change
AB30,exp,3429501,0.181115,395.5,356,0.15180045350639396,No substantial change
AB30,exp,3430501,0.182016,386.5,377,0.03590389065618305,No substantial change
AB30,exp,3431501,0.182917,415,439,-0.08110960330107099,No substantial change
AB30,exp,3432501,0.183818,452,433,0.061955747688462716,No substantial change
AB30,exp,3433501,0.184719,358.5,390.5,-0.12334942944007465,No substantial change
AB30,exp,3434501,0.18562,376,411.5,-0.13015976874398824,No substantial change
AB30,exp,3435501,0.186521,419,398.5,0.0723705197088797,No substantial change
AB30,exp,3436501,0.187422,295.5,333.5,-0.17452863100705251,No substantial change
AB30,exp,3437501,0.188323,315.5,342,-0.11635631990334883,No substantial change
AB30,exp,3438501,0.189224,441,471,-0.09494840405526259,No substantial change
AB30,exp,3439501,0.190126,340.5,430,-0.33668186157738916,No substantial change
AB30,exp,3440501,0.191027,391.5,434,-0.14868273515343863,No substantial change
AB30,exp,3441501,0.191928,359.5,439,-0.28822916909606033,No substantial change
AB30,exp,3442501,0.192829,305.5,373,-0.28800325043650826,No substantial change
AB30,exp,3443501,0.19373,396.5,432.5,-0.12537926682010847,No substantial change
AB30,exp,3444501,0.194631,459.5,421.5,0.12453223034695213,No substantial change
AB30,exp,3445501,0.195532,334.5,347,-0.05292945193679994,No substantial change
AB30,exp,3446501,0.196433,359,339,0.08269857068670738,No substantial change
AB30,exp,3447501,0.197334,362.5,389.5,-0.10364233315937228,No substantial change
AB30,exp,3448501,0.198235,338.5,339.5,-0.004255740669735022,No substantial change
AB30,exp,3449501,0.199136,363.5,404.5,-0.1541843385103833,No substantial change
AB30,exp,3450501,0.200037,368,391,-0.08746284125033943,No substantial change
AB30,exp,3451501,0.200938,422.5,403,0.06817150264157924,No substantial change
AB30,exp,3452501,0.201839,390.5,378,0.04693631392090661,No substantial change
AB30,exp,3453501,0.202741,381.5,355.5,0.10183349721511527,No substantial change
AB30,exp,3454501,0.203642,395.5,389.5,0.02205436641112268,No substantial change
AB30,exp,3455501,0.204543,342,384.5,-0.16898727307592867,No substantial change
AB30,exp,3456501,0.205444,371.5,357,0.05743813650949664,No substantial change
AB30,exp,3457501,0.206345,398.5,392.5,0.021887070211482416,No substantial change
AB30,exp,3458501,0.207246,365,365,0,No substantial change
AB30,exp,3459501,0.208147,327,291,0.16827148258979868,No substantial change
AB30,exp,3460501,0.209048,342,356.5,-0.059905751557990265,No substantial change
AB30,exp,3461501,0.209949,387.5,343.5,0.1738862113434998,No substantial change
AB30,exp,3462501,0.21085,321,404.5,-0.3335664053076745,No substantial change
AB30,exp,3463501,0.211751,343,379,-0.14398927199827938,No substantial change
AB30,exp,3464501,0.212652,344,320,0.10433665981473553,No substantial change
AB30,exp,3465501,0.213553,387,348.5,0.15117491027598706,No substantial change
AB30,exp,3466501,0.214454,489,517,-0.08032981536270088,No substantial change
AB30,exp,3467501,0.215355,345.5,341,0.018913971364086048,No substantial change
AB30,exp,3468501,0.216257,337,310.5,0.11815532296137696,No substantial change
AB30,exp,3469501,0.217158,328.5,313.5,0.0674279275202907,No substantial change
AB30,exp,3470501,0.218059,346,361,-0.061226799250446426,No substantial change
AB30,exp,3471501,0.21896,375,356,0.07501335441684558,No substantial change
AB30,exp,3472501,0.219861,409.5,383,0.09651905971605149,No substantial change
AB30,exp,3473501,0.220762,348.5,306,0.18762700317577127,No substantial change
AB30,exp,3474501,0.221663,336,328,0.034765418160676624,No substantial change
AB30,exp,3475501,0.222564,293,240.5,0.28486377065220586,No substantial change
AB30,exp,3476501,0.223465,337,315.5,0.09510858619930954,No substantial change
AB30,exp,3477501,0.224366,368.5,374.5,-0.023301099363681323,No substantial change
AB30,exp,3478501,0.225267,363,364.5,-0.005949266331186367,No substantial change
AB30,exp,3479501,0.226168,343,365,-0.08968788759456722,No substantial change
AB30,exp,3480501,0.227069,291,319,-0.13253727085658554,No substantial change
AB30,exp,3481501,0.22797,342.5,375.5,-0.13270891966638268,No substantial change
AB30,exp,3482501,0.228872,320.5,322.5,-0.00897480369187552,No substantial change
AB30,exp,3483501,0.229773,370,389.5,-0.07409805754535707,No substantial change
AB30,exp,3484501,0.230674,290.5,309,-0.08906867449984572,No substantial change
AB30,exp,3485501,0.231575,331,408,-0.3017379351642779,No substantial change
AB30,exp,3486501,0.232476,347,398.5,-0.19964406141221083,No substantial change
AB30,exp,3487501,0.233377,430,424.5,0.018572106036421916,No substantial change
AB30,exp,3488501,0.234278,272.5,297,-0.12420670113647711,No substantial change
AB30,exp,3489501,0.235179,376,378.5,-0.009560638308094288,No substantial change
AB30,exp,3490501,0.23608,369.5,391.5,-0.08343794314488971,No substantial change
AB30,exp,3491501,0.236981,349,338.5,0.04407120263465541,No substantial change
AB30,exp,3492501,0.237882,368.5,350,0.07430969726274099,No substantial change
AB30,exp,3493501,0.238783,371,340.5,0.12376438860873216,No substantial change
AB30,exp,3494501,0.239684,330,324.5,0.024247546246677205,No substantial change
AB30,exp,3495501,0.240585,365.5,388,-0.08618524623469036,No substantial change
AB30,exp,3496501,0.241486,348,367,-0.07669275699448445,No substantial change
AB30,exp,3497501,0.242388,340,362.5,-0.09244624876459508,No substantial change
AB30,exp,3498501,0.243289,350,335,0.06319382648719389,No substantial change
AB30,exp,3499501,0.24419,331,340.5,-0.04082358120485346,No substantial change
AB30,exp,3500501,0.245091,312.5,307.5,0.023269779322847295,No substantial change
AB30,exp,3501501,0.245992,345.5,361,-0.0633131264989125,No substantial change
AB30,exp,3502501,0.246893,342.5,312.5,0.13224779829843977,No substantial change
AB30,exp,3503501,0.247794,304,291,0.06305217053530172,No substantial change
AB30,exp,3504501,0.248695,352,361,-0.03642340824987371,No substantial change
AB30,exp,3505501,0.249596,365,377.5,-0.0485801804450616,No substantial change
AB30,exp,3506501,0.250497,339,341.5,-0.010600305153746614,No substantial change
AB30,exp,3507501,0.251398,299,339.5,-0.18326609004662678,No substantial change
AB30,exp,3508501,0.252299,317.5,334,-0.07309151081452407,No substantial change
AB30,exp,3509501,0.2532,335.5,377,-0.16825175706848083,No substantial change
AB30,exp,3510501,0.254101,363.5,357.5,0.02401212225384248,No substantial change
AB30,exp,3511501,0.255003,368,335.5,0.13339299985682937,No substantial change
AB30,exp,3512501,0.255904,329.5,353.5,-0.10143174980134713,No substantial change
AB30,exp,3513501,0.256805,374,360.5,0.053039010646814155,No substantial change
AB30,exp,3514501,0.257706,336.5,353.5,-0.07110371019908175,No substantial change
AB30,exp,3515501,0.258607,406.5,397,0.034116344932069914,No substantial change
AB30,exp,3516501,0.259508,370.5,379.5,-0.03462634310963244,No substantial change
AB30,exp,3517501,0.260409,283,310.5,-0.133791215388599,No substantial change
AB30,exp,3518501,0.26131,347,368,-0.08477010347875193,No substantial change
AB30,exp,3519501,0.262211,311,346.5,-0.1559407720066112,No substantial change
AB30,exp,3520501,0.263112,371,427,-0.20281688299968714,No substantial change
AB30,exp,3521501,0.264013,486.5,532.5,-0.130341720332089,No substantial change
AB30,exp,3522501,0.264914,384,440.5,-0.19803570819925748,No substantial change
AB30,exp,3523501,0.265815,286.5,334.5,-0.223471071884556,No substantial change
AB30,exp,3524501,0.266716,355,363,-0.03215052360370629,No substantial change
AB30,exp,3525501,0.267617,370.5,318,0.22044677702147836,No substantial change
AB30,exp,3526501,0.268519,359.5,367,-0.029788292403915,No substantial change
AB30,exp,3527501,0.26942,340.5,353.5,-0.054055416797327754,No substantial change
AB30,exp,3528501,0.270321,321,323.5,-0.01119241487020433,No substantial change
AB30,exp,3529501,0.271222,292,294.5,-0.012299264950443428,No substantial change
AB30,exp,3530501,0.272123,342.5,411.5,-0.2647884425737366,No substantial change
AB30,exp,3531501,0.273024,360,356.5,0.01409482988578659,No substantial change
AB30,exp,3532501,0.273925,310,324,-0.06372559761038712,No substantial change
AB30,exp,3533501,0.274826,329.5,306.5,0.10439139131727011,No substantial change
AB30,exp,3534501,0.275727,337.5,346,-0.03588453569853131,No substantial change
AB30,exp,3535501,0.276628,348.5,347,0.006222993290162143,No substantial change
AB30,exp,3536501,0.277529,331,344,-0.055577347894880176,No substantial change
AB30,exp,3537501,0.27843,363,355.5,0.030119988376335356,No substantial change
AB30,exp,3538501,0.279331,292,328,-0.16772744573806644,No substantial change
AB30,exp,3539501,0.280232,340.5,338.5,0.008498964437074371,No substantial change
AB30,exp,3540501,0.281134,333.5,322.5,0.048387600873968484,No substantial change
AB30,exp,3541501,0.282035,391,389.5,0.005545279245682947,No substantial change
AB30,exp,3542501,0.282936,296,281,0.0750270454080236,No substantial change
AB30,exp,3543501,0.283837,345.5,313.5,0.1402202675862196,No substantial change
AB30,exp,3544501,0.284738,346,358,-0.04918754962753174,No substantial change
AB30,exp,3545501,0.285639,387.5,364,0.09025785996290363,No substantial change
AB30,exp,3546501,0.28654,331,298.5,0.14910028554241267,No substantial change
AB30,exp,3547501,0.287441,409.5,432.5,-0.07883668088307831,No substantial change
AB30,exp,3548501,0.288342,410.5,456,-0.15165160238693678,No substantial change
AB30,exp,3549501,0.289243,360,392.5,-0.12469574744931461,No substantial change
AB30,exp,3550501,0.290144,291.5,336.5,-0.2071106214098206,No substantial change
AB30,exp,3551501,0.291045,340.5,440.5,-0.37148722090834246,No substantial change
AB30,exp,3552501,0.291946,335.5,458,-0.44903483189676047,No substantial change
AB30,exp,3553501,0.292847,352.5,370.5,-0.07185028501967795,No substantial change
AB30,exp,3554501,0.293748,320.5,401,-0.3232778798361792,No substantial change
AB30,exp,3555501,0.29465,337.5,382.5,-0.18057224564182092,No substantial change
AB30,exp,3556501,0.295551,425,392.5,0.11477018724607473,No substantial change
AB30,exp,3557501,0.296452,284.5,275.5,0.046376333735424234,No substantial change
AB30,exp,3558501,0.297353,281,299.5,-0.09198587256785953,No substantial change
AB30,exp,3559501,0.298254,298.5,331,-0.1491002855424127,No substantial change
AB30,exp,3560501,0.299155,340.5,351,-0.04381623229248954,No substantial change
AB30,exp,3561501,0.300056,347.5,390.5,-0.16830957053110956,No substantial change
AB30,exp,3562501,0.300957,434,396,0.1321946123648698,No substantial change
AB30,exp,3563501,0.301858,458,459.5,-0.004717263192090616,No substantial change
AB30,exp,3564501,0.302759,406.5,438,-0.1076755175261456,No substantial change
AB30,exp,3565501,0.30366,319.5,360.5,-0.174183328293828,No substantial change
AB30,exp,3566501,0.304561,338.5,336,0.010694600796236582,No substantial change
AB30,exp,3567501,0.305462,373,417,-0.16087175318942584,No substantial change
AB30,exp,3568501,0.306363,334,383.5,-0.1993784750288812,No substantial change
AB30,exp,3569501,0.307265,319.5,355.5,-0.15403362867242085,No substantial change
AB30,exp,3570501,0.308166,315,347.5,-0.1416611492235909,No substantial change
AB30,exp,3571501,0.309067,386.5,402,-0.05672708725408125,No substantial change
AB30,exp,3572501,0.309968,333.5,352,-0.07788866745271233,No substantial change
AB30,exp,3573501,0.310869,339.5,343,-0.014797001928080552,No substantial change
AB30,exp,3574501,0.31177,318.5,354,-0.15245598782669706,No substantial change
AB30,exp,3575501,0.312671,315.5,323.5,-0.036125707009958576,No substantial change
AB30,exp,3576501,0.313572,350.5,382,-0.1241581940251256,No substantial change
AB30,exp,3577501,0.314473,344.5,324,0.08851016981966654,No substantial change
AB30,exp,3578501,0.315374,382,388,-0.02248401415137891,No substantial change
AB30,exp,3579501,0.316275,356.5,349.5,0.02860962106845171,No substantial change
AB30,exp,3580501,0.317176,328,318.5,0.042402442361783435,No substantial change
AB30,exp,3581501,0.318077,318.5,353.5,-0.15041684255309842,No substantial change
AB30,exp,3582501,0.318978,336,408.5,-0.2818748453669232,No substantial change
AB30,exp,3583501,0.319879,317,357.5,-0.17346040152634445,No substantial change
AB30,exp,3584501,0.320781,331,384.5,-0.21615238115460877,No substantial change
AB30,exp,3585501,0.321682,324,380.5,-0.23190264061892063,No substantial change
AB30,exp,3586501,0.322583,338.5,368,-0.12054993248201612,No substantial change
AB30,exp,3587501,0.323484,353,310,0.1873999679969427,No substantial change
AB30,exp,3588501,0.324385,346,325.5,0.08811449447108902,No substantial change
AB30,exp,3589501,0.325286,382,341,0.16380089901157607,No substantial change
AB30,exp,3590501,0.326187,315,286,0.13933668160888948,No substantial change
AB30,exp,3591501,0.327088,320,324,-0.017921907997262457,No substantial change
AB30,exp,3592501,0.327989,313.5,321.5,-0.03635329452590846,No substantial change
AB30,exp,3593501,0.32889,326,373.5,-0.19623627855815962,No substantial change
AB30,exp,3594501,0.329791,367,392.5,-0.09691259093577656,No substantial change
AB30,exp,3595501,0.330692,353,376,-0.09106447840645711,No substantial change
AB30,exp,3596501,0.331593,321,305.5,0.07140091730357362,No substantial change
AB30,exp,3597501,0.332494,312.5,334,-0.0959919129246028,No substantial change
AB30,exp,3598501,0.333396,357,343,0.057715497856287434,No substantial change
AB30,exp,3599501,0.334297,440.5,457.5,-0.05462972425099121,No substantial change
AB30,exp,3600501,0.335198,358,343.5,0.05964948844615639,No substantial change
AB30,exp,3601501,0.336099,339,365,-0.10661119063103575,No substantial change
AB30,exp,3602501,0.337,314,320.5,-0.029559797727114014,No substantial change
AB30,exp,3603501,0.337901,350,355.5,-0.022494637787086425,No substantial change
AB30,exp,3604501,0.338802,309.5,272,0.18633275796392532,No substantial change
AB30,exp,3605501,0.339703,340,330,0.04306872189188593,No substantial change
AB30,exp,3606501,0.340604,325.5,283,0.20185549033375313,No substantial change
AB30,exp,3607501,0.341505,328,309.5,0.08375640540381894,No substantial change
AB30,exp,3608501,0.342406,318.5,311.5,0.03206120923229859,No substantial change
AB30,exp,3609501,0.343307,322.5,331.5,-0.039709709801971305,No substantial change
AB30,exp,3610501,0.344208,312.5,324.5,-0.0543622884496891,No substantial change
AB30,exp,3611501,0.345109,351.5,350.5,0.004110245061912188,No substantial change
AB30,exp,3612501,0.34601,297,284,0.06457200129608381,No substantial change
AB30,exp,3613501,0.346912,314.5,331,-0.07377119992792847,No substantial change
AB30,exp,3614501,0.347813,336.5,365,-0.11728995915706243,No substantial change
AB30,exp,3615501,0.348714,347,352,-0.02063976605903629,No substantial change
AB30,exp,3616501,0.349615,325,332.5,-0.032914622472735175,No substantial change
AB30,exp,3617501,0.350516,333.5,288,0.2116179497422727,No substantial change
AB30,exp,3618501,0.351417,353.5,363.5,-0.040245149110195465,No substantial change
AB30,exp,3619501,0.352318,308.5,295,0.06455553490021436,No substantial change
AB30,exp,3620501,0.353219,313.5,343.5,-0.13184465601606116,No substantial change
AB30,exp,3621501,0.35412,357,383,-0.1014203178958574,No substantial change
AB30,exp,3622501,0.355021,307,371.5,-0.27512355516841686,No substantial change
AB30,exp,3623501,0.355922,268,303.5,-0.17946351579790965,No substantial change
AB30,exp,3624501,0.356823,334,323,0.04831393778012725,No substantial change
AB30,exp,3625501,0.357724,356,382.5,-0.10358250661361633,No substantial change
AB30,exp,3626501,0.358625,336.5,366,-0.12123714367372543,No substantial change
AB30,exp,3627501,0.359527,340,373,-0.13364088411753594,No substantial change
AB30,exp,3628501,0.360428,387,440,-0.18516995738024936,No substantial change
AB30,exp,3629501,0.361329,364,370.5,-0.025535092107137648,No substantial change
AB30,exp,3630501,0.36223,332,346,-0.05958879628979993,No substantial change
AB30,exp,3631501,0.363131,297.5,329.5,-0.1473887968127459,No substantial change
AB30,exp,3632501,0.364032,277,271.5,0.02893377824482687,No substantial change
AB30,exp,3633501,0.364933,290,304.5,-0.07038932789139803,No substantial change
AB30,exp,3634501,0.365834,321,341,-0.08719844190186926,No substantial change
AB30,exp,3635501,0.366735,323.5,344.5,-0.0907382707117838,No substantial change
AB30,exp,3636501,0.367636,489.5,491.5,-0.005882556736885578,No substantial change
AB30,exp,3637501,0.368537,398.5,373,0.09540409373523391,No substantial change
AB30,exp,3638501,0.369438,317,360,-0.1835140661902675,No substantial change
AB30,exp,3639501,0.370339,318.5,353,-0.14837481101487993,No substantial change
AB30,exp,3640501,0.37124,305.5,341.5,-0.16071319847136092,No substantial change
AB30,exp,3641501,0.372141,282.5,324,-0.1977429455820747,No substantial change
AB30,exp,3642501,0.373043,299,348,-0.2189418216506232,No substantial change
AB30,exp,3643501,0.373944,339.5,359.5,-0.08258019619456598,No substantial change
AB30,exp,3644501,0.374845,272.5,323.5,-0.24750948232821882,No substantial change
AB30,exp,3645501,0.375746,275.5,342,-0.3119440063147402,No substantial change
AB30,exp,3646501,0.376647,300,318,-0.08406426478847447,No substantial change
AB30,exp,3647501,0.377548,323,311,0.05461958456332244,No substantial change
AB30,exp,3648501,0.378449,325.5,339.5,-0.060754031079096237,No substantial change
AB30,exp,3649501,0.37935,345.5,366,-0.08315793789578393,No substantial change
AB30,exp,3650501,0.380251,305,283.5,0.10546050750801986,No substantial change
AB30,exp,3651501,0.381152,348,366,-0.07275634243531424,No substantial change
AB30,exp,3652501,0.382053,330.5,312.5,0.08079408195824242,No substantial change
AB30,exp,3653501,0.382954,322.5,340,-0.07623558582708535,No substantial change
AB30,exp,3654501,0.383855,314.5,278.5,0.17538268953925742,No substantial change
AB30,exp,3655501,0.384756,333,310.5,0.10092890885078086,No substantial change
AB30,exp,3656501,0.385658,351.5,347.5,0.01651171146166565,No substantial change
AB30,exp,3657501,0.386559,319,381.5,-0.25812663306966105,No substantial change
AB30,exp,3658501,0.38746,304,335.5,-0.142241442756598,No substantial change
AB30,exp,3659501,0.388361,347,356.5,-0.03896641386562713,No substantial change
AB30,exp,3660501,0.389262,398,357.5,0.15482518887789704,No substantial change
AB30,exp,3661501,0.390163,392.5,323,0.2811584890850645,No substantial change
AB30,exp,3662501,0.391064,382.5,322,0.24839905946539725,No substantial change
AB30,exp,3663501,0.391965,295,270,0.12775554719837268,No substantial change
AB30,exp,3664501,0.392866,346.5,332,0.06167211079028911,No substantial change
AB30,exp,3665501,0.393767,298,307,-0.042926324908017836,No substantial change
AB30,exp,3666501,0.394668,285,292,-0.035006449827913184,No substantial change
AB30,exp,3667501,0.395569,292.5,315.5,-0.10920338051178219,No substantial change
AB30,exp,3668501,0.39647,291.5,311.5,-0.09573627982350537,No substantial change
AB30,exp,3669501,0.397371,326.5,355,-0.12073603284561364,No substantial change
AB30,exp,3670501,0.398272,374,390.5,-0.06228427825434273,No substantial change
AB30,exp,3671501,0.399174,413.5,395.5,0.06420963469848288,No substantial change
AB30,exp,3672501,0.400075,433,428.5,0.015071820614225078,No substantial change
AB30,exp,3673501,0.400976,330,335,-0.02169507109931906,No substantial change
AB30,exp,3674501,0.401877,287,276,0.05638246989751868,No substantial change
AB30,exp,3675501,0.402778,344,384.5,-0.16057503325972858,No substantial change
AB30,exp,3676501,0.403679,365.5,349.5,0.06457895057700108,No substantial change
AB30,exp,3677501,0.40458,330.5,316.5,0.06244477207935028,No substantial change
AB30,exp,3678501,0.405481,316.5,337.5,-0.09268200250985185,No substantial change
AB30,exp,3679501,0.406382,315,304.5,0.0489096004809465,No substantial change
AB30,exp,3680501,0.407283,475.5,395,0.2675926877960981,No substantial change
AB30,exp,3681501,0.408184,306.5,352,-0.19968835494651577,No substantial change
AB30,exp,3682501,0.409085,405.5,451.5,-0.15502407326358528,No substantial change
AB30,exp,3683501,0.409986,283,329,-0.2172855309033591,No substantial change
AB30,exp,3684501,0.410887,325.5,327.5,-0.008837363259177208,No substantial change
AB30,exp,3685501,0.411789,302.5,302.5,0,No substantial change
AB30,exp,3686501,0.41269,398.5,418,-0.06892321809041096,No substantial change
AB30,exp,3687501,0.413591,355.5,418,-0.23365338246146752,No substantial change
AB30,exp,3688501,0.414492,296,308.5,-0.059673313520468126,No substantial change
AB30,exp,3689501,0.415393,311.5,311.5,0,No substantial change
AB30,exp,3690501,0.416294,329,341.5,-0.05379799455484902,No substantial change
AB30,exp,3691501,0.417195,322,329,-0.031026895620624544,No substantial change
AB30,exp,3692501,0.418096,297.5,341.5,-0.1989959100947846,No substantial change
AB30,exp,3693501,0.418997,275,371,-0.43198756820878126,No substantial change
AB30,exp,3694501,0.419898,333,357.5,-0.1024210645944896,No substantial change
AB30,exp,3695501,0.420799,381,391,-0.03737760981403024,No substantial change
AB30,exp,3696501,0.4217,427.5,428.5,-0.003370784339239675,No substantial change
AB30,exp,3697501,0.422601,397,384.5,0.046155409181131264,No substantial change
AB30,exp,3698501,0.423502,337.5,356.5,-0.07901457450569492,No substantial change
AB30,exp,3699501,0.424403,368,322.5,0.1904066057463964,No substantial change
AB30,exp,3700501,0.425305,299,332,-0.15103775714881976,No substantial change
AB30,exp,3701501,0.426206,355.5,370.5,-0.05962398268641862,No substantial change
AB30,exp,3702501,0.427107,339.5,316,0.10348701606762879,No substantial change
AB30,exp,3703501,0.428008,347.5,354,-0.026736382472127698,No substantial change
AB30,exp,3704501,0.428909,373,348,0.10008832440650954,No substantial change
AB30,exp,3705501,0.42981,375.5,342,0.1348165826283738,No substantial change
AB30,exp,3706501,0.430711,339,315,0.105933444749065,No substantial change
AB30,exp,3707501,0.431612,314.5,288,0.12699120543697676,No substantial change
AB30,exp,3708501,0.432513,391.5,377.5,0.052535663078599554,No substantial change
AB30,exp,3709501,0.433414,437.5,386.5,0.17881460279484374,No substantial change
AB30,exp,3710501,0.434315,347.5,341,0.02724123858669729,No substantial change
AB30,exp,3711501,0.435216,328,311.5,0.07446365159408175,No substantial change
AB30,exp,3712501,0.436117,299.5,305,-0.02625323966146296,No substantial change
AB30,exp,3713501,0.437018,338,345,-0.029573115383347018,No substantial change
AB30,exp,3714501,0.43792,335,298,0.16884876488297335,No substantial change
AB30,exp,3715501,0.438821,332.5,289,0.2022848478878731,No substantial change
AB30,exp,3716501,0.439722,409,376.5,0.11945097826982055,No substantial change
AB30,exp,3717501,0.440623,385,323.5,0.25109273358975626,No substantial change
AB30,exp,3718501,0.441524,308.5,328.5,-0.0906228811729117,No substantial change
AB30,exp,3719501,0.442425,413,387.5,0.09194547125784559,No substantial change
AB30,exp,3720501,0.443326,406.5,329.5,0.30297688706697595,No substantial change
AB30,exp,3721501,0.444227,374.5,391,-0.06220288884860123,No substantial change
AB30,exp,3722501,0.445128,345,345.5,-0.00208934872272719,No substantial change
AB30,exp,3723501,0.446029,401,367,0.12782217361170758,No substantial change
AB30,exp,3724501,0.44693,304.5,300,0.021479727410451392,No substantial change
AB30,exp,3725501,0.447831,364.5,401.5,-0.13948117319037745,No substantial change
AB30,exp,3726501,0.448732,363,344.5,0.07546556529145944,No substantial change
AB30,exp,3727501,0.449633,325,278,0.2253548351923095,No substantial change
AB30,exp,3728501,0.450534,369,310,0.2513526007861586,No substantial change
AB30,exp,3729501,0.451436,361,338.5,0.09284300331217422,No substantial change
AB30,exp,3730501,0.452337,350,300.5,0.21998993112114346,No substantial change
AB30,exp,3731501,0.453238,286.5,296.5,-0.04949696578909873,No substantial change
AB30,exp,3732501,0.454139,351.5,369.5,-0.07204967507361573,No substantial change
AB30,exp,3733501,0.45504,342,368,-0.10570944117111498,No substantial change
AB30,exp,3734501,0.455941,350,352,-0.008220506804968527,No substantial change
AB30,exp,3735501,0.456842,358,397,-0.1491794198787013,No substantial change
AB30,exp,3736501,0.457743,323,357.5,-0.14640907697182692,No substantial change
AB30,exp,3737501,0.458644,355.5,359.5,-0.016142210819882576,No substantial change
AB30,exp,3738501,0.459545,347,378.5,-0.12535763740747077,No substantial change
AB30,exp,3739501,0.460446,355.5,352,0.014274130982118117,No substantial change
AB30,exp,3740501,0.461347,394,313.5,0.3297301866543373,No substantial change
AB30,exp,3741501,0.462248,317,308,0.041552489444505944,No substantial change
AB30,exp,3742501,0.463149,379.5,354,0.10035052533246891,No substantial change
AB30,exp,3743501,0.464051,395.5,411,-0.055460699208891094,No substantial change
AB30,exp,3744501,0.464952,372.5,432.5,-0.21545970717456314,No substantial change
AB30,exp,3745501,0.465853,329,409,-0.31401325920650736,No substantial change
AB30,exp,3746501,0.466754,319.5,377.5,-0.2406607132654469,No substantial change
AB30,exp,3747501,0.467655,390,442.5,-0.18220333122074914,No substantial change
AB30,exp,3748501,0.468556,302.5,282,0.10123997976316342,No substantial change
AB30,exp,3749501,0.469457,400,430,-0.10433665981473561,No substantial change
AB30,exp,3750501,0.470358,304,345.5,-0.18461438694467305,No substantial change
AB30,exp,3751501,0.471259,351,347.5,0.0144580526936909,No substantial change
AB30,exp,3752501,0.47216,342,375,-0.1328942704973453,No substantial change
AB30,exp,3753501,0.473061,318.5,315,0.0159415438690215,No substantial change
AB30,exp,3754501,0.473962,326,298.5,0.12714103296627252,No substantial change
AB30,exp,3755501,0.474863,334,304.5,0.1334058745677198,No substantial change
AB30,exp,3756501,0.475764,301,343,-0.1884450894131103,No substantial change
AB30,exp,3757501,0.476665,365,374.5,-0.037069254691371435,No substantial change
AB30,exp,3758501,0.477567,520,488,0.09163047546556834,No substantial change
AB30,exp,3759501,0.478468,341.5,307,0.15364692291991114,No substantial change
AB30,exp,3760501,0.479369,286,300,-0.06894735371749142,No substantial change
AB30,exp,3761501,0.48027,361.5,365.5,-0.015875759001319545,No substantial change
AB30,exp,3762501,0.481171,364.5,357,0.029994740297837285,No substantial change
AB30,exp,3763501,0.482072,393.5,411,-0.06277475817419652,No substantial change
AB30,exp,3764501,0.482973,286.5,308.5,-0.10673535039251307,No substantial change
AB30,exp,3765501,0.483874,326.5,301.5,0.11492498964634607,No substantial change
AB30,exp,3766501,0.484775,387.5,367,0.07841624731838712,No substantial change
AB30,exp,3767501,0.485676,326,326,0,No substantial change
AB30,exp,3768501,0.486577,335.5,367,-0.12946729664302922,No substantial change
