strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB42,stat,2780501,0.358987,477.5,490.5,-0.038752403296127703,No substantial change
AB42,stat,2781501,0.359509,372.5,414,-0.15239034214980132,No substantial change
AB42,stat,2782501,0.360032,300,346.5,-0.20789285164133287,No substantial change
AB42,stat,2783501,0.360555,314,366,-0.22107908939241552,No substantial change
AB42,stat,2784501,0.361077,230,324,-0.4943599519402494,No substantial change
AB42,stat,2785501,0.3616,229,302,-0.399200951228135,No substantial change
AB42,stat,2786501,0.362122,366,419,-0.1951065954153091,No substantial change
AB42,stat,2787501,0.362645,380,428.5,-0.17329578578155194,No substantial change
AB42,stat,2788501,0.363167,377,410.5,-0.12281769850914057,No substantial change
AB42,stat,2789501,0.36369,382.5,480.5,-0.32907668319373623,No substantial change
AB42,stat,2790501,0.364212,398.5,436.5,-0.1314019296389683,No substantial change
AB42,stat,2791501,0.364735,444,469.5,-0.08056548130366861,No substantial change
AB42,stat,2792501,0.365257,479,510.5,-0.09188530514162126,No substantial change
AB42,stat,2793501,0.36578,419.5,514,-0.29309754875405486,No substantial change
AB42,stat,2794501,0.366302,430.5,514.5,-0.25715783949712445,No substantial change
AB42,stat,2795501,0.366825,407,470,-0.20763196229875272,No substantial change
AB42,stat,2796501,0.367348,299,412.5,-0.46424863493507307,No substantial change
AB42,stat,2797501,0.36787,273.5,385,-0.49331761278970726,No substantial change
AB42,stat,2798501,0.368393,200.5,371,-0.8878169501658829,No substantial change
AB42,stat,2799501,0.368915,241,419.5,-0.7996376642098616,No substantial change
AB42,stat,2800501,0.369438,236.5,434,-0.875854859105084,No substantial change
AB42,stat,2801501,0.36996,195,362,-0.8925155733335947,No substantial change
AB42,stat,2802501,0.370483,228,349,-0.6141932120449105,No substantial change
AB42,stat,2803501,0.371005,251.5,377.5,-0.5859182444069142,No substantial change
AB42,stat,2804501,0.371528,228.5,364,-0.6717442851406266,No substantial change
AB42,stat,2805501,0.37205,213,328,-0.6228423843922454,No substantial change
AB42,stat,2806501,0.372573,243,365,-0.5869401501615986,No substantial change
AB42,stat,2807501,0.373096,296,349.5,-0.23969527974648655,No substantial change
AB42,stat,2808501,0.373618,318,443.5,-0.47990733901670846,No substantial change
AB42,stat,2809501,0.374141,314,402.5,-0.3582242241103524,No substantial change
AB42,stat,2810501,0.374663,288.5,409,-0.5035295242962664,No substantial change
AB42,stat,2811501,0.375186,274.5,372.5,-0.44043427634432536,No substantial change
AB42,stat,2812501,0.375708,357.5,528,-0.5625946876927016,No substantial change
AB42,stat,2813501,0.376231,349.5,503.5,-0.5266993226313482,No substantial change
AB42,stat,2814501,0.376753,260.5,391,-0.5858852350288442,No substantial change
AB42,stat,2815501,0.377276,309.5,418,-0.4335635328666182,No substantial change
AB42,stat,2816501,0.377798,329,496.5,-0.5937061337931325,No substantial change
AB42,stat,2817501,0.378321,301.5,451,-0.5809694313552962,No substantial change
AB42,stat,2818501,0.378843,360.5,463,-0.3610129340194139,No substantial change
AB42,stat,2819501,0.379366,345,496,-0.5237437587213438,No substantial change
AB42,stat,2820501,0.379889,348.5,460.5,-0.40204250022291244,No substantial change
AB42,stat,2821501,0.380411,271,406.5,-0.5849625007211563,No substantial change
AB42,stat,2822501,0.380934,272.5,399,-0.550132516558057,No substantial change
AB42,stat,2823501,0.381456,270.5,396,-0.5498718362527943,No substantial change
AB42,stat,2824501,0.381979,235.5,388,-0.7203295925743446,No substantial change
AB42,stat,2825501,0.382501,223.5,402.5,-0.8487139518186616,No substantial change
AB42,stat,2826501,0.383024,232,437,-0.9135084743730264,No substantial change
AB42,stat,2827501,0.383546,252,458.5,-0.8634980000951379,No substantial change
AB42,stat,2828501,0.384069,291,450.5,-0.6305079529052546,No substantial change
AB42,stat,2829501,0.384591,239,413.5,-0.790876711190526,No substantial change
AB42,stat,2830501,0.385114,220,446.5,-1.021156651596563,Depleted in Meropenem
AB42,stat,2831501,0.385637,234,407,-0.7985202646828425,No substantial change
AB42,stat,2832501,0.386159,225.5,390,-0.7903466904942296,No substantial change
AB42,stat,2833501,0.386682,235,339,-0.5286245165713441,No substantial change
AB42,stat,2834501,0.387204,220.5,411,-0.8983597381241625,No substantial change
AB42,stat,2835501,0.387727,224,435,-0.9575166686784866,No substantial change
AB42,stat,2836501,0.388249,165.5,399,-1.269557529415128,Depleted in Meropenem
AB42,stat,2837501,0.388772,184,386,-1.0688950812110676,Depleted in Meropenem
AB42,stat,2838501,0.389294,210.5,394,-0.9043753963899803,No substantial change
AB42,stat,2839501,0.389817,217.5,414.5,-0.9303567007596596,No substantial change
AB42,stat,2840501,0.390339,312,522.5,-0.7438850081059967,No substantial change
AB42,stat,2841501,0.390862,335,527,-0.65364186629208,No substantial change
AB42,stat,2842501,0.391385,310.5,427,-0.4596428014000089,No substantial change
AB42,stat,2843501,0.391907,253.5,450.5,-0.8295413588101982,No substantial change
AB42,stat,2844501,0.39243,256,406,-0.6653359171851763,No substantial change
AB42,stat,2845501,0.392952,229,376.5,-0.7173022665749842,No substantial change
AB42,stat,2846501,0.393475,267.5,427,-0.6746971783319811,No substantial change
AB42,stat,2847501,0.393997,267.5,479,-0.840486764447671,No substantial change
AB42,stat,2848501,0.39452,315.5,544,-0.7859666462677904,No substantial change
AB42,stat,2849501,0.395042,249,449.5,-0.8521753734463664,No substantial change
AB42,stat,2850501,0.395565,269.5,479,-0.8297403829836746,No substantial change
AB42,stat,2851501,0.396087,286.5,510.5,-0.8333758221208967,No substantial change
AB42,stat,2852501,0.39661,440,602.5,-0.45345771759266446,No substantial change
AB42,stat,2853501,0.397132,460,490.5,-0.09261927527486347,No substantial change
AB42,stat,2854501,0.397655,392.5,416,-0.08389087436210275,No substantial change
AB42,stat,2855501,0.398178,343,403,-0.232571262355155,No substantial change
AB42,stat,2856501,0.3987,300.5,363.5,-0.27459037320840896,No substantial change
AB42,stat,2857501,0.399223,277.5,425,-0.6149750697875958,No substantial change
AB42,stat,2858501,0.399745,345.5,533.5,-0.6268025604361663,No substantial change
AB42,stat,2859501,0.400268,243,390.5,-0.6843662345361984,No substantial change
AB42,stat,2860501,0.40079,257,469.5,-0.8693567984598963,No substantial change
AB42,stat,2861501,0.401313,283.5,546,-0.9455522159776235,No substantial change
AB42,stat,2862501,0.401835,314.5,563.5,-0.8413555932929319,No substantial change
AB42,stat,2863501,0.402358,197,436,-1.14613250532055,Depleted in Meropenem
AB42,stat,2864501,0.40288,212,382,-0.8495083734725495,No substantial change
AB42,stat,2865501,0.403403,209.5,412,-0.9756940934838666,No substantial change
AB42,stat,2866501,0.403926,208,362.5,-0.8013974667612047,No substantial change
AB42,stat,2867501,0.404448,192,390,-1.0223678130284544,Depleted in Meropenem
AB42,stat,2868501,0.404971,198.5,418,-1.074363934937925,Depleted in Meropenem
AB42,stat,2869501,0.405493,165.5,317,-0.9376516233321897,No substantial change
AB42,stat,2870501,0.406016,180.5,368,-1.027706929169842,Depleted in Meropenem
AB42,stat,2871501,0.406538,182.5,380.5,-1.0599999897361658,Depleted in Meropenem
AB42,stat,2872501,0.407061,187,352.5,-0.9145849873985192,No substantial change
AB42,stat,2873501,0.407583,210.5,291,-0.4671989198418878,No substantial change
AB42,stat,2874501,0.408106,210.5,301.5,-0.5183377688336887,No substantial change
AB42,stat,2875501,0.408628,182.5,307,-0.7503421916027997,No substantial change
AB42,stat,2876501,0.409151,216.5,329,-0.6037205590085165,No substantial change
AB42,stat,2877501,0.409674,209.5,322.5,-0.6223489166112649,No substantial change
AB42,stat,2878501,0.410196,195,333,-0.7720480533216514,No substantial change
AB42,stat,2879501,0.410719,200,298.5,-0.5777309314900803,No substantial change
AB42,stat,2880501,0.411241,177,257,-0.5380189991108807,No substantial change
AB42,stat,2881501,0.411764,187,307.5,-0.7175481403389655,No substantial change
AB42,stat,2882501,0.412286,231,392,-0.7629608026991507,No substantial change
AB42,stat,2883501,0.412809,218,371.5,-0.7690340757616699,No substantial change
AB42,stat,2884501,0.413331,213,363.5,-0.771101933693756,No substantial change
AB42,stat,2885501,0.413854,175.5,301.5,-0.780686971595524,No substantial change
AB42,stat,2886501,0.414376,157.5,247,-0.6491592131973989,No substantial change
AB42,stat,2887501,0.414899,173,243,-0.49018427596905634,No substantial change
AB42,stat,2888501,0.415421,194.5,263,-0.4352926443061103,No substantial change
AB42,stat,2889501,0.415944,155,229.5,-0.5662259381395705,No substantial change
AB42,stat,2890501,0.416467,180.5,230.5,-0.352767913542167,No substantial change
AB42,stat,2891501,0.416989,208.5,289,-0.4710221090560153,No substantial change
AB42,stat,2892501,0.417512,161,235,-0.5456000684503828,No substantial change
AB42,stat,2893501,0.418034,179,309,-0.7876472506401181,No substantial change
AB42,stat,2894501,0.418557,184,258.5,-0.49045851425792175,No substantial change
AB42,stat,2895501,0.419079,168.5,245,-0.540033157820712,No substantial change
AB42,stat,2896501,0.419602,188,269.5,-0.5195526110748682,No substantial change
AB42,stat,2897501,0.420124,289,363.5,-0.3308858714189155,No substantial change
AB42,stat,2898501,0.420647,211,245.5,-0.21848002560750795,No substantial change
AB42,stat,2899501,0.421169,248.5,302,-0.28130269776279265,No substantial change
AB42,stat,2900501,0.421692,214,292.5,-0.45082582806962,No substantial change
AB42,stat,2901501,0.422215,201,271,-0.43109735017494305,No substantial change
AB42,stat,2902501,0.422737,236,310,-0.3934813559123964,No substantial change
AB42,stat,2903501,0.42326,186,266.5,-0.5188329116511444,No substantial change
AB42,stat,2904501,0.423782,226,308,-0.4466075782797137,No substantial change
AB42,stat,2905501,0.424305,194.5,311.5,-0.6794620080378099,No substantial change
AB42,stat,2906501,0.424827,194,295.5,-0.6071014779904047,No substantial change
AB42,stat,2907501,0.42535,178,328.5,-0.8840161293559319,No substantial change
AB42,stat,2908501,0.425872,197.5,288,-0.5442161583778472,No substantial change
AB42,stat,2909501,0.426395,187.5,295,-0.6538243588659605,No substantial change
AB42,stat,2910501,0.426917,162,260.5,-0.6852895593938834,No substantial change
AB42,stat,2911501,0.42744,175,304.5,-0.7990873060740037,No substantial change
AB42,stat,2912501,0.427963,204.5,372.5,-0.8651395824077751,No substantial change
AB42,stat,2913501,0.428485,263.5,458.5,-0.7991187719578396,No substantial change
AB42,stat,2914501,0.429008,170.5,376.5,-1.1428781256477558,Depleted in Meropenem
AB42,stat,2915501,0.42953,142.5,310.5,-1.1236313491683774,Depleted in Meropenem
AB42,stat,2916501,0.430053,191,366,-0.9382710102482937,No substantial change
AB42,stat,2917501,0.430575,189.5,368,-0.957507917885921,No substantial change
AB42,stat,2918501,0.431098,184,352,-0.9358696625802845,No substantial change
AB42,stat,2919501,0.43162,182,368.5,-1.0177261688963735,Depleted in Meropenem
AB42,stat,2920501,0.432143,185.5,366,-0.9804244616632393,No substantial change
AB42,stat,2921501,0.432665,201,375,-0.8996950942043145,No substantial change
AB42,stat,2922501,0.433188,178,298.5,-0.7458536902984073,No substantial change
AB42,stat,2923501,0.43371,228,367.5,-0.6887104255589851,No substantial change
AB42,stat,2924501,0.434233,320,471.5,-0.5591858657877341,No substantial change
AB42,stat,2925501,0.434756,390,575,-0.560087832082127,No substantial change
AB42,stat,2926501,0.435278,248.5,336.5,-0.43736065304803085,No substantial change
AB42,stat,2927501,0.435801,236.5,332,-0.4893430580075296,No substantial change
AB42,stat,2928501,0.436323,360.5,424,-0.2340650053223767,No substantial change
AB42,stat,2929501,0.436846,306.5,377,-0.2986774495778828,No substantial change
AB42,stat,2930501,0.437368,302.5,395.5,-0.38674255231083493,No substantial change
AB42,stat,2931501,0.437891,364,447,-0.29633638098462156,No substantial change
AB42,stat,2932501,0.438413,385,525,-0.4474589769712214,No substantial change
AB42,stat,2933501,0.438936,323.5,455,-0.492100833093551,No substantial change
AB42,stat,2934501,0.439458,275.5,394.5,-0.5179729814423009,No substantial change
AB42,stat,2935501,0.439981,259,396.5,-0.6143687680174246,No substantial change
AB42,stat,2936501,0.440504,242.5,361.5,-0.5760108998766279,No substantial change
AB42,stat,2937501,0.441026,293,412,-0.4917436727609705,No substantial change
AB42,stat,2938501,0.441549,284,430,-0.5984457300847782,No substantial change
AB42,stat,2939501,0.442071,233.5,369.5,-0.6621518144364891,No substantial change
AB42,stat,2940501,0.442594,286.5,370,-0.3689901317594073,No substantial change
AB42,stat,2941501,0.443116,326.5,411.5,-0.3338094388751949,No substantial change
AB42,stat,2942501,0.443639,349.5,463.5,-0.40727688325009426,No substantial change
AB42,stat,2943501,0.444161,286,357,-0.3199089272507102,No substantial change
AB42,stat,2944501,0.444684,349.5,393.5,-0.17107118013204992,No substantial change
AB42,stat,2945501,0.445206,358.5,418,-0.22152982337897809,No substantial change
AB42,stat,2946501,0.445729,386,444.5,-0.20358257156168963,No substantial change
AB42,stat,2947501,0.446252,387.5,409,-0.0779045327801489,No substantial change
AB42,stat,2948501,0.446774,356.5,372.5,-0.06333834890563585,No substantial change
AB42,stat,2949501,0.447297,332,391.5,-0.23782906594411596,No substantial change
AB42,stat,2950501,0.447819,256,332.5,-0.37721053038855185,No substantial change
AB42,stat,2951501,0.448342,279,375.5,-0.4285477856850843,No substantial change
AB42,stat,2952501,0.448864,260,368.5,-0.5031529960666151,No substantial change
AB42,stat,2953501,0.449387,304.5,403,-0.40433761062163504,No substantial change
AB42,stat,2954501,0.449909,340,414,-0.2840960213616235,No substantial change
AB42,stat,2955501,0.450432,353.5,403,-0.1890696237185685,No substantial change
AB42,stat,2956501,0.450954,392.5,490.5,-0.32156048244024943,No substantial change
AB42,stat,2957501,0.451477,446.5,493.5,-0.1443899093351748,No substantial change
AB42,stat,2958501,0.451999,449.5,452,-0.008001656900740431,No substantial change
AB42,stat,2959501,0.452522,451,525,-0.21918998929810402,No substantial change
AB42,stat,2960501,0.453045,332.5,425.5,-0.35580479129741077,No substantial change
AB42,stat,2961501,0.453567,240.5,366.5,-0.60777630436377,No substantial change
AB42,stat,2962501,0.45409,268,425,-0.6652298405672916,No substantial change
AB42,stat,2963501,0.454612,203.5,368,-0.8546769717907658,No substantial change
AB42,stat,2964501,0.455135,243.5,397.5,-0.7070330880893756,No substantial change
AB42,stat,2965501,0.455657,229,395,-0.7865050549675214,No substantial change
AB42,stat,2966501,0.45618,203.5,346.5,-0.7678265578709667,No substantial change
AB42,stat,2967501,0.456702,196.5,338,-0.7824939340235778,No substantial change
AB42,stat,2968501,0.457225,242,442.5,-0.8706704076957653,No substantial change
AB42,stat,2969501,0.457747,214,343,-0.6805977797716655,No substantial change
AB42,stat,2970501,0.45827,226,373,-0.7228528578400502,No substantial change
AB42,stat,2971501,0.458793,316.5,527,-0.7355974622088732,No substantial change
AB42,stat,2972501,0.459315,257.5,397,-0.6245665750723771,No substantial change
AB42,stat,2973501,0.459838,268.5,384,-0.5161842227357436,No substantial change
AB42,stat,2974501,0.46036,199.5,388,-0.959667905964782,No substantial change
AB42,stat,2975501,0.460883,247.5,471,-0.9282985346458112,No substantial change
AB42,stat,2976501,0.461405,238,385,-0.6938968722743203,No substantial change
AB42,stat,2977501,0.461928,235,403.5,-0.7799079167127807,No substantial change
AB42,stat,2978501,0.46245000000000003,224,390.5,-0.8018238160843751,No substantial change
AB42,stat,2979501,0.462973,199,350.5,-0.8166460134669744,No substantial change
AB42,stat,2980501,0.463495,264.5,452.5,-0.7746500698565418,No substantial change
AB42,stat,2981501,0.464018,264.5,432,-0.7077635900494429,No substantial change
AB42,stat,2982501,0.464541,268,426,-0.6686204297680659,No substantial change
AB42,stat,2983501,0.465063,230.5,447.5,-0.957120931722281,No substantial change
AB42,stat,2984501,0.465586,261,451.5,-0.7906761809109737,No substantial change
AB42,stat,2985501,0.466108,267.5,436,-0.704789243488417,No substantial change
