strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,exp,3629501,0.802626,282.5,346,-0.29252117033417446,0.3511028721620712,0.7087597741859077,0.6666666666666666,Not significant
AB42,exp,3630501,0.803148,280.5,361.5,-0.3659948763423249,0.02085985599251775,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3631501,0.803671,317,378,-0.25390339408166546,0.2578658242353294,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,3632501,0.804193,300,345.5,-0.20372320989237772,0.44274305889264826,0.7501907610885576,0.3333333333333333,Not significant
AB42,exp,3633501,0.804716,308.5,324.5,-0.0729479888497207,0.634064890676473,0.8365060369913008,0.6666666666666666,Not significant
AB42,exp,3634501,0.805238,299.5,349.5,-0.2227364525866508,0.529054759066099,0.7857071352953756,0.6666666666666666,Not significant
AB42,exp,3635501,0.805761,241.5,323,-0.4195109758581518,0.25027789018139396,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3636501,0.806283,296.5,339.5,-0.19537946969872813,0.4882518431778031,0.7724063137431544,0.6666666666666666,Not significant
AB42,exp,3637501,0.806806,293,374,-0.35213760546538875,0.10843868077708421,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3638501,0.807329,226,350,-0.6310321494171411,0.11118131459746518,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3639501,0.807851,274.5,346,-0.3339658886315261,0.4080546955977151,0.7371951886130373,0.6666666666666666,Not significant
AB42,exp,3640501,0.808374,269,324.5,-0.2706123054425144,0.06347194965360271,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3641501,0.808896,277.5,357.5,-0.3654554704282834,0.17964537230241773,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3642501,0.809419,270,343.5,-0.34735069176726935,0.39322696773808197,0.7285889767807868,0.3333333333333333,Not significant
AB42,exp,3643501,0.809941,270,374,-0.4700788628368058,0.04242868814149142,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3644501,0.810464,285.5,415,-0.5396205908714442,0.06359254230983909,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3645501,0.810986,226,354,-0.6474265876678097,0.05167201180088694,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3646501,0.811509,342,396.5,-0.21332454081808055,0.40590481100834036,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,3647501,0.812031,397,430,-0.11519765244650257,0.7808621386126264,0.9092694227059579,1,Not significant
AB42,exp,3648501,0.812554,282.5,362.5,-0.35973012759974676,0.22808140024249965,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3649501,0.813077,314.5,365.5,-0.2168113890731482,0.4836619476768895,0.7698246871888564,0.6666666666666666,Not significant
AB42,exp,3650501,0.813599,333,443,-0.4117845214837561,0.17352804119303666,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3651501,0.814122,316.5,420,-0.4081838282377813,0.28899900582907495,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3652501,0.814644,271,353,-0.3813753319173087,0.04897274291108195,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3653501,0.815167,313.5,373,-0.25071018745319884,0.5700467850552131,0.8070686362819268,0.6666666666666666,Not significant
AB42,exp,3654501,0.815689,346.5,436.5,-0.3331263014922264,0.23164879800266874,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3655501,0.816212,243,326.5,-0.42612667794064973,0.3968277182379759,0.7315862710689054,0.3333333333333333,Not significant
AB42,exp,3656501,0.816734,256.5,308,-0.2639715250878474,0.06467320718293147,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3657501,0.817257,259,359,-0.4710317461364975,0.15742180157842367,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3658501,0.817779,336.5,406,-0.27087322257485913,0.37315272775267516,0.720990554541857,0.6666666666666666,Not significant
AB42,exp,3659501,0.818302,288,364,-0.337869638756384,0.06376316180116073,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3660501,0.818824,364.5,413,-0.1802229670925083,0.3804514676457009,0.7216142474909457,0.41421617824252505,Not significant
AB42,exp,3661501,0.819347,332,387.5,-0.22301306881467509,0.49208121206731636,0.7735245884736492,0.6666666666666666,Not significant
AB42,exp,3662501,0.81987,349.5,399,-0.1910962908469094,0.5248543118091095,0.7846039331319465,0.6666666666666666,Not significant
AB42,exp,3663501,0.820392,316.5,423,-0.41845216369160837,0.14145743735807792,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3664501,0.820915,243,371.5,-0.6124058969328153,0.020930365583338783,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3665501,0.821437,315.5,371.5,-0.23572220555604717,0.2996192393018104,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3666501,0.82196,337.5,376.5,-0.15776236273373495,0.6550201998914242,0.847736296376882,0.6666666666666666,Not significant
AB42,exp,3667501,0.822482,334,355.5,-0.09000145714536306,0.7122818764922394,0.8750614613796799,0.6666666666666666,Not significant
AB42,exp,3668501,0.823005,322.5,401.5,-0.316100827206698,0.28703679656732123,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3669501,0.823527,324,394,-0.28220181657175153,0.018032585084156207,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3670501,0.82405,225.5,363.5,-0.6888279306642133,0.054366745781741825,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3671501,0.824572,275.5,379,-0.4601455295999341,0.1530800589674252,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3672501,0.825095,304,393,-0.3704579888150209,0.17522690450949618,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3673501,0.825618,327.5,350.5,-0.09791953758581053,0.8216625322635163,0.9272734039820935,1,Not significant
AB42,exp,3674501,0.82614,275,317,-0.2050512217273852,0.5000243374737814,0.7769101463892203,0.6666666666666666,Not significant
AB42,exp,3675501,0.826663,252.5,348.5,-0.4648752682292661,0.010185678082253805,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3676501,0.827185,287,370,-0.3664745338406244,0.10876708750900704,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3677501,0.827708,246.5,340,-0.46394709975979026,0.22130811230990496,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3678501,0.82823,293,395.5,-0.432777030050544,0.01775889016393299,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3679501,0.828753,324.5,363.5,-0.1637368859204558,0.431393425096842,0.7444063546097189,0.6666666666666666,Not significant
AB42,exp,3680501,0.829275,274.5,372.5,-0.44043427634432536,0.17243824117271164,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3681501,0.829798,425,479,-0.17256281471111612,0.48028704909546427,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,3682501,0.83032,336,406.5,-0.2747941192962674,0.4890274334580305,0.7727173810441808,0.6666666666666666,Not significant
AB42,exp,3683501,0.830843,321,336,-0.06588793565645709,0.7789145549750892,0.9091274081460604,1,Not significant
AB42,exp,3684501,0.831366,319.5,388,-0.28024072124013333,0.3083269508791289,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3685501,0.831888,308.5,376,-0.2854621725282195,0.4988496867759913,0.7769101463892203,0.6666666666666666,Not significant
AB42,exp,3686501,0.832411,309.5,350,-0.17741551261806424,0.6774927732489271,0.8560053846919231,1,Not significant
AB42,exp,3687501,0.832933,343,369.5,-0.10736578797333868,0.7928193831893064,0.9145181016500643,1,Not significant
AB42,exp,3688501,0.833456,267,325,-0.2835999762282629,0.41316340503592347,0.73808182611907,0.22067136191984676,Not significant
AB42,exp,3689501,0.833978,259,360,-0.4750448086431208,0.14776386514279485,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3690501,0.834501,289,398,-0.4616989380429701,0.04060758194581497,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3691501,0.835023,273,370,-0.43862431959645964,0.07391799660184732,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3692501,0.835546,246.5,338,-0.4554355999042728,0.08828143718524374,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3693501,0.836068,342.5,392.5,-0.19658866593110025,0.2278499146218191,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3694501,0.836591,317,377.5,-0.25199380407303396,0.4032850407351368,0.7371951886130373,0.6666666666666666,Not significant
AB42,exp,3695501,0.837113,291,366.5,-0.33279404522552797,0.5063288047412001,0.7800997585131305,0.6666666666666666,Not significant
AB42,exp,3696501,0.837636,366.5,402,-0.13338230304511678,0.8497684513226631,0.9383304917753131,1,Not significant
AB42,exp,3697501,0.838159,258,335,-0.37679002992188076,0.23143262702410553,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3698501,0.838681,272,356.5,-0.3902954251935487,0.11950332206824388,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3699501,0.839204,296,362,-0.29039252145425554,0.3557726307808147,0.7129697765997909,0.3333333333333333,Not significant
AB42,exp,3700501,0.839726,256,329.5,-0.3641346550080517,0.18081215996864583,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3701501,0.840249,238,301.5,-0.34119642859214133,0.46750315047028124,0.7674795467334998,0.6666666666666666,Not significant
AB42,exp,3702501,0.840771,246.5,351.5,-0.5119370426946238,0.00719771593475307,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3703501,0.841294,263,335.5,-0.35124996690788113,0.22210648808582104,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3704501,0.841816,268,321,-0.26034029666453073,0.2665237026544422,0.6961722007839914,0.3333333333333333,Not significant
AB42,exp,3705501,0.842339,299.5,313,-0.0636066541438326,0.8679982935179318,0.9462931614331799,1,Not significant
AB42,exp,3706501,0.842861,330.5,320.5,0.044325914888950615,0.9189878182607947,0.9648638324329853,1,Not significant
AB42,exp,3707501,0.843384,343.5,357,-0.05561397521099954,0.8533902185889837,0.9400204773673426,1,Not significant
AB42,exp,3708501,0.843907,283,410,-0.5348218566735639,0.16407644115574438,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3709501,0.844429,290,393.5,-0.44031073549255195,0.04744035133606767,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3710501,0.844952,275,358,-0.3805279688522344,0.1088392266528987,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3711501,0.845474,281,393.5,-0.48579350528656035,0.1636149053849555,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3712501,0.845997,343.5,396.5,-0.2070107668858783,0.5917726235976946,0.8184654870069669,0.6666666666666666,Not significant
AB42,exp,3713501,0.846519,305,400.5,-0.39299299995846154,0.282757380641199,0.6973194035796552,0.3333333333333333,Not significant
AB42,exp,3714501,0.847042,449,404,0.15236015198935232,0.5280638432711198,0.7854263107197488,0.6666666666666667,Not significant
AB42,exp,3715501,0.847564,453,404,0.16515575729444049,0.7515307410606694,0.8952384474894233,1,Not significant
AB42,exp,3716501,0.848087,313,349,-0.15706437927703393,0.6693792963861549,0.8533129133406042,1,Not significant
AB42,exp,3717501,0.848609,438,426.5,0.03838512828288332,0.9287563643887112,0.969179172012614,1,Not significant
AB42,exp,3718501,0.849132,372,370,0.007777350591719181,0.9811918910211259,0.9911653902159353,1,Not significant
AB42,exp,3719501,0.849655,331,357,-0.10909285722188194,0.8282086917728677,0.9291879667650401,1,Not significant
AB42,exp,3720501,0.850177,393,422,-0.10271368644857866,0.8285834448792616,0.9292004780821209,1,Not significant
AB42,exp,3721501,0.8507,336.5,416.5,-0.3077099907552305,0.37740210985773054,0.720990554541857,0.6666666666666666,Not significant
AB42,exp,3722501,0.851222,293,352,-0.2646747642150494,0.4686816546192545,0.7687838365815219,0.6666666666666666,Not significant
AB42,exp,3723501,0.851745,272.5,376.5,-0.4663936350076394,0.3701133159839446,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,3724501,0.852267,372.5,375.5,-0.011572482164747853,0.9807134298660016,0.991111559960842,1,Not significant
AB42,exp,3725501,0.85279,308,360,-0.22506655563477343,0.7397283440838538,0.8875853430361853,1,Not significant
AB42,exp,3726501,0.853312,267.5,330.5,-0.3051113802191823,0.6125301693304048,0.8291314394857813,1,Not significant
AB42,exp,3727501,0.853835,304.5,333,-0.12907994916492976,0.8636618890045824,0.9455414287699216,1,Not significant
AB42,exp,3728501,0.854357,395.5,430,-0.12065896511666849,0.8543032681723395,0.9403198614614976,1,Not significant
AB42,exp,3729501,0.85488,351.5,368.5,-0.06813993002253443,0.9136704545523848,0.9623051463869736,1,Not significant
AB42,exp,3730501,0.855402,354.5,350,0.018430705407187376,0.9728149927663103,0.9878648823323121,1,Not significant
AB42,exp,3731501,0.855925,298,333.5,-0.16237443072242336,0.775733009568722,0.9084629921945491,1,Not significant
AB42,exp,3732501,0.856448,306,374.5,-0.29143406576609926,0.40815364664601483,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,3733501,0.85697,266,388,-0.5446304066859381,0.008490469398580194,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3734501,0.857493,290.5,404,-0.47581712934726594,0.12908664328388675,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3735501,0.858015,317.5,403.5,-0.345812081618252,0.23355673602415697,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3736501,0.858538,283.5,359,-0.3406351088808226,0.4560928838080027,0.759333017366837,0.6666666666666666,Not significant
AB42,exp,3737501,0.85906,395,453.5,-0.1992498974640572,0.4932914807719594,0.7739867358112233,0.6666666666666666,Not significant
AB42,exp,3738501,0.859583,377,460,-0.28706933767571086,0.5384084878665523,0.7922776866658123,0.6666666666666666,Not significant
AB42,exp,3739501,0.860105,342,379.5,-0.15010356052956844,0.5755012094389582,0.8101648795172751,0.6666666666666666,Not significant
AB42,exp,3740501,0.860628,371,449.5,-0.276901928893644,0.35047646367485397,0.7087597741859077,0.3333333333333333,Not significant
AB42,exp,3741501,0.86115,247,393.5,-0.6718525939228087,0.09219834086174052,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3742501,0.861673,250.5,351.5,-0.48871408587732684,0.1750263509047839,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3743501,0.862196,341.5,414,-0.2777451892092348,0.6630369123217255,0.8502956979043921,1,Not significant
AB42,exp,3744501,0.862718,338.5,353.5,-0.06255438123440213,0.8952697666438685,0.9533670600111833,1,Not significant
AB42,exp,3745501,0.863241,352.5,372.5,-0.07961716806336806,0.8785553906177621,0.9486252425756763,1,Not significant
AB42,exp,3746501,0.863763,315.5,346,-0.13313203265417559,0.7362323476433885,0.8863121827913794,1,Not significant
AB42,exp,3747501,0.864286,288.5,332.5,-0.2047830217430695,0.7418970541652787,0.8887660091434538,1,Not significant
AB42,exp,3748501,0.864808,272.5,339.5,-0.31715534458044303,0.4235577841494329,0.7412129428781721,0.3333333333333333,Not significant
AB42,exp,3749501,0.865331,260,340.5,-0.38914317498361656,0.19797293444571,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3750501,0.865853,292,381.5,-0.38571468795451336,0.27891212632492535,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3751501,0.866376,274,368.5,-0.4274887261345431,0.18715152506849653,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3752501,0.866898,264,302,-0.19401061996662544,0.5854285966495552,0.8133435464902217,0.6666666666666666,Not significant
AB42,exp,3753501,0.867421,294,373,-0.34335947541887346,0.27912520893656434,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3754501,0.867944,348,422.5,-0.27986403532081827,0.4308212609389974,0.7444063546097189,0.6666666666666666,Not significant
AB42,exp,3755501,0.868466,378,424.5,-0.16737831933196584,0.3414163082496169,0.7087597741859077,0.6666666666666666,Not significant
AB42,exp,3756501,0.868989,291.5,373.5,-0.3576123595887406,0.2755480576247735,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3757501,0.869511,293.5,383,-0.3839838888149049,0.0914202527982323,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3758501,0.870034,359.5,386.5,-0.10447664348554965,0.7513062471291598,0.8952384474894233,0.6666666666666666,Not significant
AB42,exp,3759501,0.870556,292.5,276,0.08376835769259773,0.8669708552603791,0.9461086179203471,1,Not significant
AB42,exp,3760501,0.871079,340.5,402,-0.23954070316685755,0.6704539999788444,0.8536702318447967,1,Not significant
AB42,exp,3761501,0.871601,372.5,402.5,-0.11174835765245546,0.7944802382239533,0.9146345238207904,1,Not significant
AB42,exp,3762501,0.872124,405,427.5,-0.07800251200127321,0.9007746637424697,0.9569386451644598,1,Not significant
AB42,exp,3763501,0.872646,399,395,0.014536093157880587,0.980297721778049,0.991111559960842,1,Not significant
AB42,exp,3764501,0.873169,276.5,295,-0.09343547401449659,0.8481881300465381,0.9380260680129525,1,Not significant
AB42,exp,3765501,0.873691,277.5,328,-0.24120804338061533,0.05846363181569829,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3766501,0.874214,301.5,394,-0.3860376275562914,0.19494442861953423,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3767501,0.874737,306.5,386,-0.3327137735772988,0.2526525311905351,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,3768501,0.875259,274.5,326,-0.24806581522587887,0.2800991215471644,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3769501,0.875782,241,323,-0.4225010184639634,0.40430348370446134,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,3770501,0.876304,301.5,334.5,-0.14984820874137605,0.6863331679992697,0.8607780045598045,1,Not significant
AB42,exp,3771501,0.876827,327.5,370.5,-0.1779786358810212,0.19149779670375952,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3772501,0.877349,285.5,380.5,-0.41440570814070254,0.11503427899105105,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3773501,0.877872,280,385.5,-0.4613040329700679,0.2653209015633946,0.6961722007839914,0.3333333333333333,Not significant
AB42,exp,3774501,0.878394,278,334,-0.2647632197505448,0.5251042942741713,0.7846039331319465,0.6666666666666666,Not significant
AB42,exp,3775501,0.878917,269,330,-0.2948598516891916,0.45025417873624435,0.7564886626982423,0.6666666666666666,Not significant
AB42,exp,3776501,0.879439,251.5,291,-0.2104607531027567,0.6078082838392624,0.8260910958901584,1,Not significant
AB42,exp,3777501,0.879962,266.5,343.5,-0.3661745660589243,0.4962436853250001,0.7761561390786329,0.6666666666666666,Not significant
AB42,exp,3778501,0.880485,316.5,357,-0.17371857460075846,0.7550547955046727,0.8978844596513893,1,Not significant
AB42,exp,3779501,0.881007,282.5,323.5,-0.19551484468995745,0.6482732076102925,0.8449498448149776,1,Not significant
AB42,exp,3780501,0.88153,317.5,373,-0.23241903859570956,0.4970395350595059,0.7767420025091882,0.6666666666666666,Not significant
AB42,exp,3781501,0.882052,311,378,-0.28147165409047004,0.6293256590005929,0.8351828721016089,1,Not significant
AB42,exp,3782501,0.882575,304.5,339,-0.15484304523001155,0.6972106743789113,0.8663390115659456,1,Not significant
AB42,exp,3783501,0.883097,324,360.5,-0.1540054463561977,0.6958668818646627,0.8657261883644596,1,Not significant
AB42,exp,3784501,0.88362,309,350.5,-0.1818076061062487,0.6019525693924861,0.824287991739916,1,Not significant
AB42,exp,3785501,0.884142,275,340,-0.30610312772567977,0.4580575332846274,0.7603906978738176,0.6666666666666666,Not significant
AB42,exp,3786501,0.884665,359.5,391.5,-0.12302053685174277,0.8022130997115794,0.9179940700900726,1,Not significant
AB42,exp,3787501,0.885187,359,378,-0.07440239039802125,0.9076910198583132,0.9600992918215991,1,Not significant
AB42,exp,3788501,0.88571,282,348,-0.3033921434499348,0.4284662804677175,0.7442858945738573,0.6666666666666666,Not significant
AB42,exp,3789501,0.886233,266.5,392.5,-0.5585571210198136,0.028814373307485555,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3790501,0.886755,301,389,-0.3700066682264899,0.3780333170638135,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,3791501,0.887278,251,332.5,-0.4056669764377799,0.08720636854581909,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3792501,0.8878,236.5,345,-0.5447561783261362,0.03706381716677282,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3793501,0.888323,298.5,327.5,-0.13376397516000763,0.7646628199561695,0.9012981840166331,1,Not significant
AB42,exp,3794501,0.888845,316,367,-0.21585550466610995,0.7258354479383416,0.8803026396811774,1,Not significant
AB42,exp,3795501,0.889368,369.5,399.5,-0.11262113878182578,0.8446879705876078,0.9377016713429998,1,Not significant
AB42,exp,3796501,0.88989,341.5,387,-0.18044798785431987,0.7827681598410475,0.9100475354249576,1,Not significant
AB42,exp,3797501,0.890413,271.5,386.5,-0.5095162161204858,0.41705038624123386,0.7384110187934743,0.6666666666666666,Not significant
AB42,exp,3798501,0.890935,355,428.5,-0.27147617972045535,0.2726547785529978,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3799501,0.891458,359.5,380.5,-0.08190468306424765,0.7109123360529894,0.8742300348759735,0.6666666666666666,Not significant
AB42,exp,3800501,0.89198,309.5,397.5,-0.36101545095745297,0.3190915727547866,0.6999996636743018,0.6666666666666666,Not significant
AB42,exp,3801501,0.892503,283.5,369.5,-0.382225629203922,0.2423275867905951,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3802501,0.893026,256.5,359.5,-0.48703294483224385,0.16599404661981748,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3803501,0.893548,265.5,323.5,-0.28505385118835386,0.5784589760510532,0.8111983236510887,1,Not significant
AB42,exp,3804501,0.894071,307.5,314.5,-0.03247360665268704,0.9426863257568987,0.9742233167480574,1,Not significant
AB42,exp,3805501,0.894593,266,315,-0.24392558288608923,0.5469131825142992,0.7960161333287,1,Not significant
AB42,exp,3806501,0.895116,247.5,337.5,-0.4474589769712214,0.21364946799077125,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3807501,0.895638,241.5,315,-0.38332863955150553,0.30058652575939243,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3808501,0.896161,268,351.5,-0.39129168861476293,0.39285651677929356,0.7285889767807868,0.3333333333333333,Not significant
AB42,exp,3809501,0.896683,339.5,399.5,-0.23478392868324507,0.4528573609091135,0.7580438432609075,0.6666666666666666,Not significant
AB42,exp,3810501,0.897206,356,438,-0.29905362863477575,0.34656485282010496,0.7087597741859077,0.6666666666666666,Not significant
AB42,exp,3811501,0.897728,383,434.5,-0.182011784889443,0.15446444712997892,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3812501,0.898251,275,355,-0.3683874059800225,0.1297305965828147,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3813501,0.898774,323.5,397,-0.2953732951504503,0.1601453872832535,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3814501,0.899296,264,352.5,-0.41708532792770253,0.04319188965941047,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3815501,0.899819,249.5,327,-0.3902508201608219,0.2285425091237462,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3816501,0.900341,227.5,363.5,-0.6760888188335358,0.056532638173915246,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3817501,0.900864,257.5,339.5,-0.3988391421741511,0.25741448750335566,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,3818501,0.901386,202.5,289,-0.5131475847286918,0.057201448125901326,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3819501,0.901909,251.5,318.5,-0.3407349724507734,0.08430691699319258,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3820501,0.902431,264.5,345,-0.38332863955150553,0.22213560629204185,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3821501,0.902954,261,335,-0.3601112887752502,0.1029096364395382,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3822501,0.903476,304,347.5,-0.19294165416728434,0.5638596157441491,0.8040220446722126,0.6666666666666666,Not significant
AB42,exp,3823501,0.903999,258.5,335,-0.3739968150302001,0.3047602280087203,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3824501,0.904522,276,349,-0.3385587694314832,0.16549691172043077,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3825501,0.905044,326,353.5,-0.11683825057832133,0.3687901621900571,0.720990554541857,0.6666666666666666,Not significant
AB42,exp,3826501,0.905567,271,370,-0.44923241916244067,0.19548566375770018,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3827501,0.906089,277,382,-0.46368666198656044,0.14491618856489014,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3828501,0.906612,329,372,-0.17721503737278993,0.5792777942034741,0.8117868995632879,0.6666666666666666,Not significant
AB42,exp,3829501,0.907134,325.5,388,-0.25339910902149215,0.6683326086738983,0.8530455100829738,1,Not significant
AB42,exp,3830501,0.907657,310.5,326,-0.07027869601059605,0.8839796029036338,0.9506995245839779,1,Not significant
AB42,exp,3831501,0.908179,290,380,-0.3899465183160133,0.37942882071001505,0.7214706235220137,0.6666666666666666,Not significant
AB42,exp,3832501,0.908702,297,396.5,-0.4168579349032126,0.16512323368799908,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3833501,0.909224,283,389.5,-0.46082127522978683,0.04821097395888296,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3834501,0.909747,320.5,398.5,-0.31425536737173076,0.47686534627278776,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,3835501,0.910269,343,360.5,-0.07179068306801013,0.8387356174527743,0.9349380323721904,1,Not significant
AB42,exp,3836501,0.910792,249,308.5,-0.30912474708133686,0.6185354280130996,0.8302274457264031,1,Not significant
AB42,exp,3837501,0.911315,317,351,-0.14698819016515338,0.7565780877742955,0.8983771837805891,1,Not significant
AB42,exp,3838501,0.911837,378.5,409,-0.11180754295601723,0.8025196756041586,0.9180825088911574,1,Not significant
AB42,exp,3839501,0.91236,272.5,389.5,-0.5153670983973804,0.14713965234661835,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3840501,0.912882,273.5,346,-0.339231204844168,0.09726707116987753,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3841501,0.913405,303.5,373.5,-0.299411726533555,0.30964475264382374,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3842501,0.913927,275,402,-0.5477638827669066,0.17022180751987084,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3843501,0.91445,394,396,-0.007304800623233399,0.9561113482016061,0.9797674300536854,1,Not significant
AB42,exp,3844501,0.914972,357,355,0.008105049637055278,0.9872716251014353,0.9922278079583703,1,Not significant
AB42,exp,3845501,0.915495,300,331.5,-0.14404636961670686,0.8422503598924977,0.9375508593298751,1,Not significant
AB42,exp,3846501,0.916017,285,334.5,-0.23104429158935685,0.6842763314371463,0.8599630982656414,1,Not significant
AB42,exp,3847501,0.91654,298.5,354.5,-0.24805469597471105,0.2217785527033914,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3848501,0.917063,281,300.5,-0.09679486049025941,0.7143191872226996,0.8750614613796799,1,Not significant
AB42,exp,3849501,0.917585,284,351,-0.3055801007998786,0.16543732189693633,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3850501,0.918108,312,403,-0.36923380966571906,0.11812171887646536,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3851501,0.91863,306.5,395.5,-0.3677906207820104,0.09069106669489387,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3852501,0.919153,273,364,-0.4150374992788438,0.1670244552481908,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3853501,0.919675,279,367.5,-0.39747912789453915,0.1571209494891717,0.6940931234700091,0.3333333333333333,Not significant
